station_id,route_id,arsid,sta_ord
113900262,113900009,14555,7
207000721,110000007,08721,7
207000369,110000008,61137,7
124000469,100100225,25388,7
110000140,100100153,11240,7
110000140,100100154,11240,7
110000140,100100181,11240,7
117000083,117900002,18169,7
101000115,106000004,02220,7
114000171,100100289,15274,7
114000171,100100332,15274,7
114000171,100100093,15274,7
116000049,100100286,17135,7
115000181,115000014,16278,7
115000179,100100330,16276,7
123000381,100100612,24473,7
123000384,100100063,24477,7
205000129,100100053,49069,7
205000129,100100052,49069,7
107900292,108900004,08536,7
107900292,108900001,08536,7
116900230,116900013,17532,7
222001534,100100039,42421,7
120000031,100100077,21130,7
110000056,100100166,11156,7
116900281,116900010,17504,7
107900282,107900007,08545,7
124000339,124900001,25340,7
124000215,100100224,25336,7
124000215,100100061,25336,7
124000202,104000013,25319,7
124000192,100100056,25309,7
121900180,119900019,22989,7
123000237,100100501,24327,7
118000108,114000003,19193,7
118000108,100100094,19193,7
120900026,120900005,21565,7
113000195,100100360,14289,7
113000193,100100348,14287,7
113000028,100100462,14118,7
114000093,100100601,15196,7
114000093,100100300,15196,7
114000093,100100301,15196,7
107000061,122000002,08151,7
129000044,100100373,68604,7
113000134,111000020,14225,7
219000728,111000022,36735,7
222001656,110000009,49536,7
103900032,103900012,04530,7
107000232,107000001,08328,7
108000083,108900012,09171,7
206000330,100100389,47150,7
206000330,100100392,47150,7
206000329,100100391,47157,7
107900245,107900009,08463,7
129000111,115000009,35678,7
115900131,115900005,16927,7
116000605,116900005,17196,7
107000172,107000009,08267,7
122000269,122900006,23373,7
123000194,100100232,24284,7
219000692,100100359,36187,7
112900243,108900014,13960,7
123000164,100100478,24254,7
115000069,100100320,16166,7
111000231,100100337,12321,7
111000075,100100338,12163,7
116900290,116900002,17625,7
107900249,107900008,08550,7
107900066,107900012,08562,7
112000110,100100346,13193,7
118000117,100100303,19202,7
101000106,100100001,02210,7
235000391,109000002,68149,7
117900213,117900012,18601,7
107900283,107900013,08546,7
100000387,101000005,01012,7
118000231,116900017,19322,7
116900187,116900009,17748,7
115000210,100100098,16307,7
117900093,117900005,18537,7
119900014,119900006,20587,7
113000027,100100447,14117,7
121900325,121900004,22927,7
114900007,114900003,15500,7
121000473,100100423,22763,7
103900005,103900001,04758,7
114000229,100100304,15333,7
112000399,100100342,13039,7
121000155,100100427,22231,7
108000020,100100017,09108,7
108000020,100100014,09108,7
108000020,100100023,09108,7
108000037,100100032,09125,7
122000633,100100506,23848,7
113900254,113900015,14572,7
115900108,115900003,16882,7
115900073,115900006,16859,7
116900269,116900001,17932,7
106000130,100100188,07225,7
106000130,100100175,07225,7
113000213,100100110,14316,7
110000123,110900003,11223,7
122000402,100100604,23525,7
122000402,100100605,23525,7
121000976,100100509,22539,7
114900030,114900002,15512,7
114900030,114900001,15512,7
232000346,115000013,41688,7
123000685,100100213,24304,7
123000685,100100228,24304,7
121000226,106000005,22302,7
233000430,107000010,77109,7
118000239,118900001,19330,7
118000101,100100417,19186,7
124000216,124900003,25337,7
113000525,113000006,14644,7
124000499,124900002,25614,7
115000948,115000011,16972,7
121900066,121900009,22496,7
121900066,121900008,22496,7
119000110,101900003,20203,7
204000160,102000001,48451,7
121000221,107000006,22297,7
117000933,122000011,92690,7
235000848,109000004,68110,7
229001342,111000024,63109,7
117000933,123000014,92690,7
113900013,101000006,14628,7
207000547,109000006,61133,7
124900138,106000007,25610,7
107900356,107900016,08878,7
112000178,100000027,13261,7
123000225,100100051,24315,7
123000233,100100071,24323,7
117000182,117900001,18644,7
104000053,100100198,05146,7
111000132,112000003,12220,7
111000132,112000007,12220,7
111000132,100100341,12220,7
119900020,119900020,20580,7
119900267,119900023,20861,7
119900267,119900022,20861,7
122000316,122900010,23423,7
121000002,100100409,22002,7
121000002,100100596,22002,7
104000107,100100189,05200,7
104000111,104900004,05204,7
213000118,100100096,38079,7
213000118,100100589,38079,7
114000050,100100538,15152,7
113000075,111000017,14166,7
111000549,111000027,12460,7
111000547,100100111,12462,7
113000073,111000029,14164,7
113000073,113000007,14164,7
204000144,113000002,48627,7
113000181,113000003,14272,7
113000181,112000006,14272,7
116900283,116900014,17609,7
106900027,100100193,07458,7
106900027,100100042,07458,7
218000638,100100587,35687,7
111900110,111900007,12581,7
103900116,103900013,04510,7
234000452,113000005,78107,7
234000455,109000005,78114,7
106000202,100100186,07297,7
106000186,100100407,07281,7
106000077,100100048,07171,7
106000077,100100203,07171,7
106000098,104000006,07192,7
123000185,100100219,24275,7
123000185,123000013,24275,7
109900115,109900002,10535,7
110900083,110900006,11554,7
111000927,123000010,12018,7
109000364,109900005,10740,7
109000364,109900006,10740,7
112000005,112000005,13005,7
123000582,100100062,24490,7
116000614,116900015,17311,7
122000116,100100507,23219,7
213000134,100100421,38616,7
100000057,100900002,01152,7
117900207,117900010,18977,7
112000141,112900011,13224,7
121000956,121900015,22424,7
121900051,121900013,22474,7
108000046,100100009,09134,7
107000097,100100132,08187,7
107000097,100100024,08187,7
111001114,100100363,14363,7
118000058,118900009,19143,7
111900014,111900015,12725,7
111000093,111900004,12181,7
213000500,100100313,38127,7
213000500,100100298,38127,7
115000922,115000012,16022,7
121900048,119900005,22471,7
121900106,119900003,22558,7
117000011,100100415,18011,7
117000005,100100269,18005,7
117000005,117000002,18005,7
117000003,100100274,18003,7
117000003,100100076,18003,7
213000189,100100267,38151,7
107000077,100100129,08167,7
100000060,100100185,01155,7
111000148,100100354,12237,7
111000148,111000028,12237,7
111000148,100100103,12237,7
115000209,115000010,16306,7
114000211,100100550,15315,7
109000009,100100033,10009,7
109000009,100100019,10009,7
109000009,100100592,10009,7
109000009,100100021,10009,7
109000009,100100029,10009,7
109000009,100000024,10009,7
124000005,124000040,25105,7
122000161,100100068,23264,7
115000025,115000007,16121,7
113900303,102900001,14500,7
103000082,103900010,04181,7
108000072,100100583,09160,7
117000026,100100084,18112,7
204000145,124000036,48372,7
204000145,100100579,48372,7
108000131,100100031,09219,7
108000131,107000007,09219,7
210000047,100100091,46602,7
120000068,100100081,21170,7
120000074,100100258,21176,7
120000076,100100383,21178,7
124000003,100100055,25103,7
115000047,100100097,16143,7
218000134,111000026,35627,7
111000005,100100114,12005,7
111000005,100100537,12005,7
115000098,100100305,16195,7
210000259,100100102,46087,7
218000525,100100104,35133,7
109000191,100100138,10279,7
115000647,100100318,16706,7
107000197,100100008,08293,7
110000379,110000002,11481,7
115000100,100100099,16197,7
115000027,100100308,16123,7
115000027,100100586,16123,7
115000027,100100306,16123,7
115000027,100100090,16123,7
120900033,120900002,21557,7
120900028,120900003,21563,7
110000364,100100130,11465,7
213000007,100100283,38245,7
213000007,100100285,38245,7
213000007,100100080,38245,7
110900115,110900009,11551,7
107000109,100100026,08199,7
117000095,100100261,18181,7
117000095,100100276,18181,7
117000095,100100249,18181,7
117000095,100100277,18181,7
120900031,120900004,21560,7
103000084,100100209,04183,7
103000078,100100210,04177,7
103000078,100100201,04177,7
106000147,100100191,07242,7
106000147,100100204,07242,7
119000006,116000005,20006,7
118000213,118900008,19303,7
124000123,100100508,25234,7
117000001,100100266,18001,7
115000084,111000008,16181,7
116000590,100100602,17704,7
113900060,113900008,14571,7
123000533,124000006,25726,7
108900271,108900005,09936,7
116900113,116900016,17982,7
123000049,100100211,24138,7
116900216,116900018,17537,7
119900043,119900001,20554,7
119900043,119900014,20554,7
119900044,119900017,20552,7
111000085,100100340,12173,7
111000085,100100345,12173,7
100900211,100900006,01888,7
100900206,100900010,01563,7
111000066,100100117,12154,7
116000096,116000002,17182,7
116000096,100100453,17182,7
116000096,100100451,17182,7
115000050,100100089,16146,7
119000082,119900010,20175,7
105000192,100100183,06278,7
105000055,105900006,06141,7
105000162,106000001,06248,7
105000165,100100194,06251,7
122000118,100100246,23221,7
122000118,100100075,23221,7
107000029,100100133,08119,7
107000029,100100022,08119,7
121000193,121900012,22269,7
111900118,111900005,12507,7
111900118,111900011,12507,7
123000580,100100222,24498,7
118900182,118900002,19870,7
120900185,120900012,21870,7
120900185,120900011,21870,7
226000231,100100410,60129,7
226000231,100100070,60129,7
114000248,100100497,15352,7
213000130,100100268,38112,7
213000130,100100079,38112,7
120900029,120900009,21562,7
120900030,120900010,21561,7
207000261,109000003,61117,7
114000115,100100299,15218,7
114000115,100100331,15218,7
114000115,100100294,15218,7
123000624,100100459,24411,7
123000624,100100496,24411,7
123000624,107000002,24411,7
109900046,100100006,10747,7
107900055,107900001,08542,7
111000350,111000010,12445,7
213000102,100100078,38171,7
213000102,100100288,38171,7
108000022,100100030,09110,7
110000271,100100007,11372,7
110000235,100100043,11336,7
120000182,100100253,21284,7
109000080,108000002,10165,7
118000204,114900006,19292,7
110000093,100100145,11193,7
111000021,100100352,12107,7
120000179,100100251,21281,7
110000173,110000006,11273,7
122000223,122000001,23327,7
110000205,100100146,11305,7
120000168,100100250,21270,7
120000043,100100254,21144,7
109000192,100100149,10280,7
108000025,100100172,09113,7
110000248,100100156,11349,7
110000248,100100158,11349,7
110000248,100100147,11349,7
104000096,100100199,05189,7
110000213,100100148,11313,7
110000213,100100151,11313,7
110000213,100100150,11313,7
110000213,100100179,11313,7
110000175,100100152,11275,7
225000119,100100279,40027,7
225000119,100100265,40027,7
110000340,100100178,11441,7
115000558,100100316,16849,7
107000168,100100034,08263,7
107000022,100100131,08112,7
107900302,107900006,08544,7
105000134,100000025,06220,7
218000614,100100357,35427,7
218000581,111000021,35434,7
218000583,111000025,35430,7
110000115,100100164,11215,7
111000337,123000011,12432,7
111000337,100100107,12432,7
219000138,116000006,36031,7
119900022,119900018,20578,7
123000220,100100229,24310,7
219000145,100100358,36076,7
123000155,100100218,24245,7
113900011,113900016,14626,7
113000452,113900017,14357,7
225000003,100100574,40133,7
111000334,100100525,12429,7
111000334,100100344,12429,7
110000200,109900011,11300,7
210000439,100100551,46634,7
209000229,100100287,56010,7
209000229,100100282,56010,7
209000229,100100281,56010,7
111001110,100100387,12480,7
102000198,100100124,03292,7
110000207,109900010,11307,7
107000160,100100171,08255,7
121000046,121900005,22122,7
111000136,100100347,12224,7
111001109,100100118,12481,7
123000160,124000010,24250,7
123000129,100100215,24218,7
107000224,100100134,08320,7
108900134,108900007,09533,7
108900123,108900009,09548,7
108900129,109900007,09539,7
108900124,109900008,09547,7
122000297,100100585,23404,7
122000213,100100064,23317,7
107900057,107900011,08548,7
118900078,118900003,19688,7
118900030,118900004,19541,7
113000410,100100450,14332,7
207000549,104000009,61625,7
207000549,100100012,61625,7
110000210,100100037,11310,7
102000085,104000012,03179,7
108000040,100100137,09128,7
108000040,100100142,09128,7
122000100,122900001,23203,7
112900228,112900002,13947,7
112900071,112900003,13578,7
111000115,111000014,12203,7
123000173,100100226,24263,7
109000048,110000004,10133,7
109000048,100100025,10133,7
111000116,111000016,12204,7
112900066,112900006,13587,7
112900066,112900005,13587,7
112900178,112900007,13595,7
112900178,112900009,13595,7
117900222,117900007,18801,7
112000079,112900008,13162,7
117900222,117900004,18801,7
109000045,100100143,10130,7
218000575,100100105,35161,7
121000004,121000002,22004,7
124000215,100100498,25336,7
168011112,122000004,42748,7
168011112,100100573,42748,7
168011112,100100422,42748,7
168011112,124000014,42748,7
168011112,100100416,42748,7
168011112,100100533,42748,7
168011112,100100570,42748,7
168011112,100100413,42748,7
168011112,100100567,42748,7
168011112,100100414,42748,7
168011112,100100412,42748,7
168011112,124000016,42748,7
168011112,115000006,42748,7
167010605,122000006,41996,7
167010605,100100572,41996,7
108000036,100100177,09124,7
109000106,100100610,10191,7
109900106,109900001,10533,7
109900179,108900010,10842,7
106000231,100100044,07327,7
106000454,111000019,07440,7
110000028,100100184,11128,7
115000314,100100307,16428,7
115000127,115900002,16224,7
106000067,100100047,07161,7
110000297,100100157,11398,7
106000166,104000010,07261,7
106000166,100100049,07261,7
110000687,100100159,11431,7
107000079,100100016,08169,7
218000317,100100607,35637,7
117000926,100100263,18240,7
117000926,100100248,18240,7
218000145,111000023,35632,7
116000446,100100085,17309,7
116000137,100100291,17228,7
120000104,100100257,21206,7
120000104,100100272,21206,7
120000104,100100260,21206,7
120000104,100100259,21206,7
120000103,116000001,21205,7
115000634,100100086,16014,7
116000636,100100275,18151,7
115000320,100100495,16434,7
115900246,115900007,16540,7
114000219,100100297,15323,7
114000250,100100087,15354,7
114000250,100100588,15354,7
114000118,100100302,15221,7
115900270,115900001,16638,7
225000135,100100083,40099,7
225000135,100100264,40099,7
219000556,100100437,36106,7
113000196,100100073,14290,7
219000114,100100440,36129,7
114000111,100100088,15214,7
119900266,119900021,20593,7
119000083,119900012,20176,7
106900013,106900002,07510,7
119900038,119900016,20560,7
119900038,119900015,20560,7
119900015,119900008,20586,7
119900015,119900011,20586,7
119900013,119900009,20588,7
123000186,100100221,24276,7
100900017,100900004,01521,7
100900017,100900005,01521,7
110000273,100100155,11374,7
111000278,100100116,12368,7
112000003,100100565,13003,7
119000025,104000014,20115,7
112000001,100100046,13001,7
100900050,107000004,01561,7
117900090,117900003,18541,7
105000464,100100584,04789,7
121000149,100100237,22225,7
121000149,100100234,22225,7
119900033,119900007,20565,7
111000181,111900009,12271,7
112000079,100100349,13162,7
112000076,112900001,13159,7
112900204,112900012,13912,7
116900274,116900011,17650,7
107900053,107900015,08540,7
112000117,112900013,13200,7
118900023,118900006,19532,7
108900203,108900003,09551,7
107900056,107900018,08543,7
117900089,117900006,18542,7
115000537,100100420,16838,7
122000719,122900005,23405,7
122000316,100100454,23423,7
122000316,122900007,23423,7
121000207,121900016,22283,7
121900234,121900014,22912,7
121900052,121900006,22475,7
122000102,122900008,23205,7
115900223,115900004,16480,7
122000123,122900009,23226,7
120900032,120900007,21558,7
120000053,100100255,21154,7
121900050,121900010,22473,7
107900049,107900003,08534,7
107000145,107900002,08235,7
120000029,100100252,21128,7
121900053,121900003,22476,7
122000266,100100500,23370,7
122900034,121900001,23918,7
108000003,110000005,09003,7
121900028,121900002,22435,7
108000007,100100027,09007,7
112900176,112900015,13942,7
102900035,113900001,03519,7
113900217,113900002,14599,7
113900231,113900003,14559,7
113900051,113900004,14560,7
106000001,100100522,07001,7
213000207,100100312,38060,7
110900087,110900002,11546,7
110900012,110900004,11534,7
113900124,113900007,14837,7
111000014,100100353,12014,7
110000088,110900007,11188,7
111900076,111900014,12538,7
111900075,111900003,12539,7
111900113,111900006,12571,7
106000434,100100190,07007,7
106000456,100100598,07448,7
106000456,100100202,07448,7
106000456,100100595,07448,7
112900069,112900014,13583,7
116900059,116900006,17539,7
116900215,116900007,17508,7
113900044,113900013,14550,7
100900049,100900011,01562,7
112900096,100900012,13541,7
113000074,113900014,14165,7
119900318,119900013,20531,7
119000032,119900024,20125,7
122000242,122900002,23346,7
111000174,111900012,12264,7
116000620,100100293,17515,7
116900006,116000004,17682,7
100000031,100900007,01126,7
111000933,100100419,12024,7
118900136,116900008,19761,7
113900062,113900010,14574,7
103900038,103900011,04544,7
107000219,107900005,08315,7
113900063,113900011,14576,7
116900068,116900004,17526,7
116900068,116900003,17526,7
110000265,100100593,11366,7
121000175,119900004,22251,7
103900075,101900001,04551,7
113900265,113900012,14575,7
107000079,100100015,08169,7
206000471,107000005,07829,7
108000024,108900006,09112,7
227000255,124000039,28179,7
109000079,100100144,10164,7
221000082,100100038,39086,7
121900054,121900011,22479,7
110000232,107900010,11333,7
111000043,111000009,12131,7
108900278,108900002,09546,7
124000037,100100591,25137,7
124000037,104000011,25137,7
123000680,100100216,24198,7
205000129,100100609,49069,7
112000068,112900004,13151,7
108000148,100100139,09236,7
108000153,108900008,09241,7
111001122,111900010,12295,7
219000131,100100511,36664,7
107000270,100100170,08368,7
106000262,100100192,07359,7
119000304,124000013,20987,7
109000108,100100018,10193,7
110000146,100100010,11246,7
110900085,110900005,11550,7
115000897,115000005,16394,7
124000413,100100578,25350,7
118900077,118900007,19687,7
121000216,100100597,22292,7
116900113,120000003,17982,7
106000172,100100599,07267,7
107000003,100100418,08003,7
115900243,115900008,16504,7
103900040,103900003,04546,7
107000007,100100036,08007,7
121000209,106000006,22285,7
107900051,105900005,08538,7
100000019,107000003,01114,7
124000216,124000038,25337,7
110000661,100100513,11835,7
123000652,100100220,24320,7
102000057,102900004,03151,7
122000701,103000001,23538,7
103900137,103900014,04760,7
104900123,104900003,05505,7
122900008,122900003,23569,7
105900018,105900001,06523,7
102900034,102900002,03521,7
112000099,100100112,13182,7
123000005,100100553,24005,7
123000005,100100057,24005,7
123000005,100100564,24005,7
107900052,105900004,08539,7
104000031,104900001,05124,7
104900048,104900002,05527,7
104900046,104900005,05533,7
105000168,106900001,06254,7
105000270,100100425,06358,7
102900033,102900003,03522,7
107900063,107900004,08557,7
103900126,103900002,04542,7
103900187,103900004,04809,7
122000239,100100247,23343,7
122000319,122900004,23426,7
102000142,101900002,03236,7
108900270,108900005,09937,8
101000149,100100001,02254,8
113000015,100100339,14105,8
111000321,124000008,12416,8
100900051,100900009,01558,8
113000445,100100448,14347,8
113000445,100100449,14347,8
116900058,116900012,17540,8
118000214,114900006,19305,8
112000424,100100349,13334,8
109000110,100100018,10195,8
108000023,100100172,09111,8
118000236,116900017,19327,8
118000260,114900005,19351,8
116000606,100100602,17197,8
113900218,112900007,14622,8
118900205,118900003,19813,8
118900034,118900004,19547,8
112000079,112900010,13162,8
112900076,112900015,13570,8
100900095,107000004,01567,8
112000147,100100346,13230,8
124000007,100100611,25107,8
100900048,100900008,01564,8
123000224,100100613,24314,8
119900010,119900006,20595,8
114000102,100100576,15205,8
123000375,123900002,24467,8
120000415,114900004,21345,8
103900281,103900013,04897,8
116000024,114000002,17110,8
113000075,100100447,14166,8
114000095,100100290,15198,8
117000117,100100269,18203,8
117000063,100100278,18149,8
219000686,100100400,36637,8
105000070,100100194,06156,8
114000148,100100329,15251,8
120000032,100100077,21131,8
206000247,107000008,47043,8
116000133,100100521,17223,8
108000078,100100031,09166,8
117000906,100100284,18129,8
113000018,100100462,14108,8
124000368,100100225,25342,8
103900093,103900008,04597,8
123900012,123900001,24516,8
103000082,100100209,04181,8
107000055,110000002,08145,8
121900313,121900007,22526,8
121900019,121900010,22420,8
116000162,100100295,17256,8
113000062,113900005,14153,8
207000368,110000007,61108,8
207000720,110000008,08720,8
108000137,107000001,09225,8
103900209,103900009,04843,8
106000437,111000019,07435,8
110000020,110900005,11120,8
122000744,122900004,23441,8
101000331,106000004,02291,8
105000562,105900002,06516,8
122000103,122900008,23206,8
118000120,100100303,19205,8
123000226,100100438,24316,8
111000086,100100340,12174,8
111000086,100100345,12174,8
115000179,115000014,16276,8
115000176,100100330,16273,8
123000384,100100612,24477,8
122000696,100100063,23393,8
205000128,100100609,49052,8
205000128,100100053,49052,8
205000128,100100052,49052,8
111000352,111000010,12447,8
120000665,100100252,21373,8
222001527,100100039,42407,8
110000055,100100166,11155,8
107900281,107900007,08560,8
124000202,100100498,25319,8
124000202,100100224,25319,8
124000202,100100061,25319,8
124000001,104000013,25101,8
119000284,119900017,20020,8
123000237,100100062,24327,8
123000252,100100501,24343,8
129000036,100100373,92618,8
111000935,100100419,12026,8
124000203,124900003,25320,8
124000203,124000038,25320,8
118000078,100100094,19163,8
121000983,106000006,22605,8
111000117,111000016,12205,8
120900018,120900005,21575,8
113000193,100100360,14287,8
113000013,100100450,14103,8
123000235,100100071,24325,8
115000190,100100320,16287,8
116000287,116900015,17306,8
107000034,122000002,08124,8
219000391,111000022,36330,8
222001539,110000009,49447,8
103900019,103900011,04552,8
115000040,113000003,16136,8
206000329,100100389,47157,8
206000329,100100392,47157,8
206000328,100100391,47154,8
115000040,112000006,16136,8
116900210,116900001,17708,8
116900125,116900005,17955,8
123000193,100100232,24283,8
114000215,114900003,15319,8
119900033,119900024,20565,8
114000005,114900002,15105,8
104000070,104900005,05163,8
112900244,108900014,13961,8
107000522,100100130,08239,8
114000014,114900001,15114,8
123000178,100100478,24268,8
111000244,100100337,12334,8
111000076,100100338,12164,8
102900064,102900004,03524,8
116900014,116900002,17596,8
107900070,107900008,08567,8
108000024,100100030,09112,8
107900064,107900018,08558,8
107000032,107900013,08122,8
103900043,101900001,04557,8
100000385,101000005,01010,8
116900179,116900009,17803,8
114000078,116900018,15181,8
121000004,107000006,22004,8
110900082,110900009,11558,8
117900087,117900005,18544,8
104000130,100100189,05223,8
121000214,100100597,22290,8
119000113,119900007,20206,8
100900093,100900010,01569,8
121000241,121900004,22317,8
113000182,112000001,14273,8
113000450,113900017,14359,8
121000533,100100423,22027,8
103900149,103900001,04501,8
111000929,123000010,12020,8
109000011,100100033,10011,8
109000011,100100019,10011,8
109000011,100100592,10011,8
109000011,100100021,10011,8
109000011,100100029,10011,8
109000011,100000024,10011,8
108000037,100100017,09125,8
122000002,100100506,23102,8
115000321,100100495,16435,8
102000146,104000012,03240,8
113900068,113900015,14585,8
115900106,115900003,16888,8
106000138,104000006,07233,8
113000016,100100110,14106,8
122000218,100100500,23322,8
122000209,100100604,23313,8
122000209,100100605,23313,8
121000977,100100509,22793,8
113000203,111000029,14306,8
113000203,113000007,14306,8
122000743,103000001,23440,8
109000405,109000003,10339,8
123000209,100100213,24299,8
123000209,100100228,24299,8
121000213,121000002,22289,8
118900028,118900001,19539,8
235000242,109000002,39920,8
118000214,100100417,19305,8
124000507,124900002,25619,8
124000501,106000007,25294,8
116900276,120000003,17202,8
118000227,114000003,19318,8
204000162,102000001,48454,8
105000130,100000025,06216,8
113000533,113000006,14650,8
161020569,122000011,92608,8
161020569,123000014,92608,8
235000081,109000004,68115,8
218000591,111000021,35656,8
113000450,101000006,14359,8
123000690,123900003,24565,8
123000228,100100051,24318,8
123000233,100100229,24323,8
117000225,117900001,18688,8
123000050,100100211,24139,8
116000051,100100286,17137,8
107000186,100100008,08282,8
210000081,100100091,46089,8
119900027,120900001,20573,8
218000565,100100104,35131,8
119000107,108000001,20200,8
120000063,100100254,21165,8
110000148,100100007,11248,8
107000009,100100036,08009,8
120900024,120900002,21567,8
120900019,120900003,21573,8
100000155,100000026,01251,8
110000234,100100043,11335,8
118000062,118900009,19147,8
117000091,100100082,18177,8
117000097,100100261,18183,8
117000097,100100276,18183,8
117000097,100100249,18183,8
120900021,120900004,21570,8
108000085,108900012,09173,8
107000111,100100026,08201,8
117000097,100100277,18183,8
111000044,111000009,12132,8
119900265,119900020,20590,8
115000046,100100097,16142,8
114000051,100100538,15153,8
123000614,100100459,24413,8
123000614,100100496,24413,8
113000075,100100348,14166,8
111000547,111000027,12462,8
111000941,100100111,12474,8
204000136,113000002,48053,8
116900284,116900014,17610,8
218000640,100100587,35689,8
111901146,111900006,12888,8
233001168,107000010,77110,8
234000451,113000005,78108,8
234000062,109000005,78115,8
106000204,100100598,07299,8
106000204,100100202,07299,8
106000204,100100595,07299,8
106000257,100100407,07354,8
106000074,100100048,07168,8
106000074,100100203,07168,8
115000905,100100420,16942,8
111000007,100100114,12007,8
111000007,100100537,12007,8
112000005,100100565,13005,8
122000618,100100507,23840,8
129000023,122000006,92626,8
129000023,100100572,92626,8
100900097,100900002,01565,8
117900189,117900010,18978,8
121900060,121900013,22489,8
108000032,100100177,09120,8
117900141,116900004,17576,8
113000452,100100363,14357,8
111900122,111900004,12542,8
213000501,100100313,38128,8
213000501,100100298,38128,8
115000893,115000012,16017,8
121000533,119900019,22027,8
121900260,119900005,22487,8
117900185,117900012,18982,8
213000452,116900011,38500,8
108000200,100100566,09295,8
108900121,108900009,09554,8
121900059,121900012,22488,8
123000206,100100222,24296,8
118900107,118900002,19871,8
111900042,111900007,12585,8
111900119,111900005,12513,8
111900119,111900011,12513,8
111901133,111900012,12875,8
115000053,100100497,16149,8
110900153,110900003,11866,8
213000133,100100421,38144,8
213000129,100100079,38612,8
109000125,100100006,10210,8
213000101,100100078,38149,8
213000101,100100288,38149,8
213000165,100100268,38115,8
117000003,117000002,18003,8
107900285,105900005,08599,8
213000188,100100267,38166,8
107000026,100100015,08116,8
107000020,100100131,08110,8
100000038,100100185,01133,8
207000532,104000009,61612,8
207000532,100100012,61612,8
114000231,100100304,15335,8
115000019,100100098,16115,8
123000003,100100057,24003,8
123000003,100100564,24003,8
124000005,100100055,25105,8
108000026,108900006,09114,8
122000162,100100068,23265,8
115000023,115000007,16119,8
115000025,100100308,16121,8
115000025,100100586,16121,8
115000025,100100306,16121,8
115000025,100100090,16121,8
113900018,102900001,14513,8
103900253,103900010,04854,8
108000074,100100583,09162,8
117000028,100100084,18114,8
210000368,100100102,46050,8
120000069,100100081,21171,8
120000075,100100258,21177,8
120000077,100100383,21179,8
111000345,100100354,12440,8
111000345,111000028,12440,8
111000345,100100103,12440,8
120000001,100100266,21001,8
119000020,116000005,20106,8
119900128,119900023,20865,8
119900128,119900022,20865,8
115000047,100100089,16143,8
107000170,100100034,08265,8
107000174,107000009,08269,8
115000106,100100099,16203,8
107000095,100100037,08185,8
114000117,100100302,15220,8
114000249,100100550,15353,8
218000143,111000023,35629,8
221000182,100100038,39082,8
117000017,100100263,18103,8
117000017,100100248,18103,8
115000097,100100305,16194,8
112000158,100100552,13241,8
219000180,116000006,36108,8
116000098,100100453,17184,8
116000098,116000002,17184,8
116000098,100100451,17184,8
112000158,100100446,13241,8
108000083,107000007,09171,8
104000061,100100198,05154,8
113900012,113900016,14627,8
225000002,100100574,40140,8
124000031,100100223,25131,8
111000921,100100525,12467,8
107000143,107900002,08233,8
123000174,100100226,24264,8
210000321,100100551,46621,8
209000046,100100287,56001,8
209000046,100100282,56001,8
209000046,100100281,56001,8
111000185,100100387,12275,8
123000091,100100553,24180,8
124000088,100100218,25188,8
110000208,109900010,11308,8
107000162,100100171,08257,8
121000044,121900005,22120,8
111001109,100100347,12481,8
123000159,124000010,24249,8
105000128,100100191,06214,8
105000128,100100204,06214,8
219000690,100100359,36021,8
111000115,100100118,12203,8
103000080,100100210,04179,8
103000080,100100201,04179,8
124000039,100100591,25139,8
124000039,104000011,25139,8
124000399,100100508,25782,8
117000001,100100274,18001,8
110000123,100100153,11223,8
102000196,100100124,03290,8
110000120,100100154,11220,8
110000249,100100156,11350,8
113900067,113900008,14584,8
123000024,124000006,24110,8
114000092,100100601,15195,8
114000092,100100300,15195,8
114000092,100100301,15195,8
121900067,121900009,22497,8
111000221,100100499,12311,8
116900231,116900013,17543,8
119900263,119900012,20541,8
120900020,120900010,21571,8
111000047,100100117,12135,8
113000021,100100073,14111,8
110000114,100100164,11214,8
105000194,100100183,06280,8
115000922,100100307,16022,8
213000230,100100080,38211,8
105000165,106000001,06251,8
122000149,100100075,23252,8
115000124,115900002,16221,8
226000157,100100410,60111,8
226000157,100100070,60111,8
107000029,100100016,08119,8
119900261,119900001,20568,8
119900261,119900014,20568,8
106000065,100100047,07159,8
110000296,100100157,11397,8
106000170,100100599,07265,8
106000313,104000010,07411,8
110000685,100100159,11432,8
117000061,100100076,18147,8
117000081,117900002,18167,8
108000032,100100014,09120,8
108000032,100100023,09120,8
108000068,100100009,09156,8
119000136,101900003,20242,8
120000183,100100253,21285,8
109000078,108000002,10163,8
111000023,100100352,12109,8
120000180,100100251,21282,8
110000108,100100145,11208,8
110000172,110000006,11272,8
122000270,122900006,23374,8
122000117,122000001,23220,8
110000207,100100146,11307,8
120000169,100100250,21271,8
110000198,109900011,11298,8
124000031,124000040,25131,8
109000196,100100149,10284,8
110000253,100100158,11354,8
110000253,100100147,11354,8
110000280,100100549,11381,8
123000130,100100215,24219,8
120000102,116000001,21204,8
109000066,100100138,10151,8
124000341,124900001,25328,8
110000212,100100148,11312,8
110000212,100100151,11312,8
110000212,100100150,11312,8
110000212,100100179,11312,8
110000176,100100152,11276,8
225000021,100100279,40045,8
225000021,100100265,40045,8
109000050,109900005,10135,8
109000050,109900006,10135,8
110000339,100100178,11440,8
109000361,110000004,10735,8
109000361,100100025,10735,8
115000272,100100309,16378,8
