station_id,arsid,station_name,x,y
235001250,53847,양주2동성당,127.10795,37.8082
235001128,53060,덕현고등학교,127.08315,37.79835
235001127,53806,양주2동우체국.고읍휴먼시아5단지,127.0819,37.7971333
235001499,53674,마전리,127.0531167,37.77725
235001500,53640,마전2통마을회관,127.0532833,37.77355
235001743,53893,드림하우스,127.0538833,37.7686833
235001298,53873,유월의아침,127.0511333,37.7660833
235001504,53436,암뫼마을사거리,127.0480333,37.7654667
207000595,08462,동해횟집,127.0450833,37.7611833
207000606,08451,신곡동다리앞,127.0533333,37.7416167
207000588,08463,시장앞(마을),127.0516833,37.7419667
207000610,08454,동해횟집,127.0454167,37.7613667
235001505,53679,암뫼마을사거리,127.0479833,37.7651167
235001258,53625,송곡농장,127.0514333,37.7659167
235001742,53892,드림하우스,127.0539667,37.7685667
235001501,53675,마전2통마을회관,127.05345,37.77355
235001329,39944,마전리,127.0531667,37.77735
207000605,08431,배영초등학교,127.0465,37.7469167
235000873,39226,서희스타힐스에듀포레뷰,127.066,37.84815
235000583,39569,석우동마을회관,127.07225,37.8486167
277101686,00000,회암리(미정차),127.0945833,37.8481
235000584,39571,석우동마을회관,127.0722833,37.8486333
235000869,39224,서희스타힐스에듀포레뷰,127.0659,37.8481167
235000449,53132,로제비앙더메트로팰리스,127.0547667,37.8179667
235000452,53142,로제비앙더메트로팰리스,127.0541,37.81835
235000540,39753,대성베르힐,127.0830667,37.8127833
235001005,53637,대성베르힐.옥정사거리,127.0842,37.8108667
235000240,53080,유림노르웨이숲.옥빛중학교,127.0955167,37.8134667
235000219,53078,중흥S클래스,127.0869,37.8184
235000177,53075,중흥S클래스.옥정중학교,127.0873,37.8204
235000176,53073,옥정초등학교,127.0876667,37.8235167
235000329,53095,독바위공원,127.0724833,37.8238
235000321,53091,더원파크빌리지.라피아노스위첸,127.0745833,37.8225667
235000313,53089,더원파크빌리지.라피아노스위첸,127.0748167,37.8226333
235000327,53093,독바위공원,127.07255,37.8239333
235000659,53067,옥정체육공원,127.0714,37.8282667
235000174,53069,센트럴파크푸르지오정문,127.0865333,37.8259667
235000175,53071,옥정초등학교,127.08735,37.82315
235000187,53077,중흥S클래스,127.0865,37.8192667
235000289,53081,더파크포레.옥빛중학교,127.0982167,37.8143333
235000301,53083,유림노르웨이숲.제일풍경채,127.0943667,37.8126833
235001006,53633,대성베르힐.옥정사거리,127.0845167,37.81095
235001566,53053,궤미,127.0036167,37.88815
235001567,53346,장수식품,127.0050833,37.8837
235001569,53125,궤제회관,127.01205,37.8803
235001570,53348,벽돌공장,127.0086833,37.8793667
235001583,53358,약수터입구,127.0434167,37.8647667
235001581,53357,동화섬유,127.05075,37.8675
235001578,53355,용암3리회관앞,127.0535333,37.8688333
235001579,53127,대동가스,127.0533167,37.8716667
235001575,53352,송라목장,127.0536,37.8747
235001586,53360,아랫소래,127.0507,37.8797833
235001587,53361,월계초소,127.0453833,37.8855667
235001571,53349,경기가스,127.0419667,37.8919
215000382,16018,건영아파트,127.0454167,37.8974667
215000207,16131,(임시)큰시장공영주차장,127.0511,37.8996667
215000381,16307,건영아파트,127.0452833,37.897
235001521,53395,경기가스,127.0418,37.8919167
235001309,53630,월계자율방범대,127.0454667,37.8855
235001310,53631,양주골,127.0504167,37.88
235001574,53126,송라목장,127.0534833,37.87435
235001576,53353,대동가스,127.0528167,37.8705833
235001577,53354,용암3리회관앞,127.0532333,37.8685667
235001580,53356,동화섬유,127.0507167,37.8675333
235001582,53054,약수터입구,127.0433833,37.8648
235001568,53347,벽돌공장,127.0087,37.8792667
235001585,53359,용암2리입구,127.0412333,37.8624667
235000954,53010,현대판유리,127.039,37.8893
235000956,53011,하패1리복지회관,127.0363,37.8880167
235001523,53397,미스터츄리,127.0365,37.8844167
235000957,53015,용신섬유,127.0367167,37.8819667
235001331,53593,형제실업,127.03315,37.8807167
235000958,53032,송림가든,127.0293833,37.8775
235001498,53467,상수사거리앞,126.9952333,37.87245
235001486,53448,미곡종합처리장,126.9956,37.87605
235001487,53044,보아스사랑의집,126.9966833,37.8786167
235001488,53449,산촌가든,126.9972167,37.88035
235001442,53514,상신섬유,126.9990333,37.8835
226000402,27393,산들길입구,126.9639333,37.3211167
226000385,27371,의왕역푸르지오라포레후문,126.9628333,37.32035
226000399,27390,의왕역푸르지오라포레정문,126.9616667,37.3192333
226000398,27389,의왕푸르지오포레움2블럭,126.9597,37.3186
226000026,27034,부곡동주민센터,126.9567,37.3182833
226000383,27369,삼호2차.청솔아파트,126.9556,37.3182167
226000359,27345,영광빌라사거리,126.9539833,37.3173333
226000360,27346,우성5차.KT전화국앞,126.9523167,37.3172167
226000001,27425,의왕스마트시티퀀텀.산본양문교회,126.9390167,37.3220833
226000381,27367,의왕스마트시티퀀텀,126.9405,37.31985
226000366,27352,엘리프의왕역아파트,126.94355,37.3177167
226000372,27358,윗새우대,126.9422,37.3158333
226000376,27362,옛방앗간,126.9398333,37.3137667
226000378,27364,중간새우대,126.9391,37.3111
226000380,27366,초평동,126.9391333,37.3084667
226000037,27038,새우대농장,126.9422833,37.30555
226000069,27043,초평동,126.9394833,37.3084
226000379,27365,중간새우대,126.9391667,37.3112833
226000377,27363,옛방앗간,126.9399333,37.3137
226000373,27359,윗새우대,126.9422,37.3157167
226000356,27342,엘리프의왕역아파트,126.9426833,37.31875
226000367,27353,의왕스마트시티퀀텀,126.9402667,37.3202333
226000382,27368,의왕스마트시티퀀텀.산본양문교회,126.9392333,37.322
226000363,27349,우성5차.KT전화국앞,126.9523333,37.3171333
226000364,27350,영광빌라사거리,126.9539333,37.3172333
226000384,27370,삼호2차.청솔아파트,126.9556,37.31815
226000027,27037,부곡동주민센터,126.9567667,37.3181833
226000397,27388,의왕푸르지오포레움2블럭,126.9598667,37.3185167
226000400,27391,의왕역푸르지오라포레정문,126.9616667,37.3190833
226000401,27392,의왕역푸르지오라포레후문,126.9629333,37.3202833
226000403,27394,산들길입구,126.9640333,37.3211167
226000313,27303,새마을금고(마을),126.9515833,37.3211167
226000314,27304,새마을금고(마을),126.9516833,37.3209167
226000421,27420,의왕테크노파크,126.9554167,37.3302
226000312,27302,대우.장미아파트,126.95515,37.3227667
226000309,27299,미주아파트,126.9563333,37.32355
226000311,27301,대우.장미아파트,126.95505,37.3228667
226000267,27257,의왕테크노파크,126.9555667,37.3298333
226000321,27311,고천중학교,126.98285,37.352
226000323,27313,지구촌어린이집.용머리,126.98605,37.3539833
226000325,27315,사나골.지장암,126.9872667,37.3563333
226000327,27317,오매기마을,126.98875,37.3573333
226000329,27319,뒷골,126.9920667,37.3584333
226000333,27323,백운동산,126.9976333,37.3639
226000334,27324,백운동산,126.9975667,37.3638167
226000330,27320,뒷골,126.9919333,37.3584333
226000328,27318,오매기마을,126.98875,37.3574667
226000326,27316,사나골.지장암,126.9872167,37.3564333
226000324,27314,지구촌어린이집.용머리,126.9859667,37.3540667
226000322,27312,고천중학교,126.9824167,37.352
226000319,27309,청소년문화의집(마을),126.9575333,37.3176333
226000320,27310,청소년문화의집(마을),126.95785,37.3176167
226000335,27325,오매기저수지,126.99635,37.3575333
229001185,30832,팜스프링아파트후문,126.7774167,37.7747167
229001184,30833,송화초교,126.7791333,37.77385
229001182,30773,팜스프링아파트정문,126.7773167,37.7715167
229000859,31122,봉일천2리.공원앞,126.8089333,37.74645
229001181,30834,팜스프링아파트정문,126.7776333,37.7717167
229001183,30772,송화초교,126.7790833,37.7737167
229001186,30771,팜스프링아파트후문,126.7773667,37.7747667
229001270,50067,월롱시민공원,126.7695167,37.7973
229001025,30379,이주단지입구,126.7688667,37.7906833
229001675,31197,용상골,126.7694,37.78755
229002559,31355,양양산업,126.7705667,37.7852
229002569,30831,부대앞,126.7651,37.7735333
229002529,30766,문산제일고등학교,126.7635833,37.7725667
229002495,30072,금촌초교,126.76925,37.7629667
229000978,30177,메디인병원,126.7668167,37.7622
229000734,30232,금촌초등학교,126.76855,37.76055
229001099,30777,주공단지입구,126.76855,37.7584333
229002375,30073,대림슈퍼,126.7917333,37.77955
229002587,30075,어린이집,126.79245,37.7805333
229002590,50039,청운빌라,126.79145,37.7824833
229002570,30825,소망슈퍼,126.79045,37.7833667
229002543,30798,주공단지입구,126.7687167,37.7585
229002345,30076,금촌초등학교,126.7687167,37.7606667
229002494,30077,금촌초교,126.7691833,37.7626167
229002541,30784,문산제일고등학교,126.7637,37.7726333
229002528,30768,부대앞,126.7651667,37.7734833
229002562,30080,양양산업,126.7705833,37.7853333
229002536,30061,용상골,126.7694833,37.78755
229001284,30717,이주단지입구,126.7690167,37.7907
229002714,31510,월롱시민공원,126.76945,37.7971833
229001285,30715,서울기계,126.7791333,37.7872
229002436,31108,예비군훈련장,126.7830333,37.7911
229001578,31712,방호벽,126.7863,37.7926333
229001020,50052,위전2리,126.78715,37.7943333
229001048,50068,도내1리마을회관,126.8124,37.7877
229000053,50071,도내1리.윗말,126.8131,37.7865667
229000055,50073,도내1리.아랫말,126.8143667,37.78825
229000062,50077,도내삼거리,126.8178167,37.79005
229000059,50075,도내2리,126.8195667,37.7886833
229000060,50076,도내4리마을회관,126.8212,37.78845
229000056,50074,도내2리,126.8195,37.7888
229000063,50078,도내삼거리,126.8181167,37.7899167
229000054,50072,도내1리.아랫말,126.8144,37.7883833
229000047,50070,도내1리.윗말,126.8131,37.7867
229000046,50069,도내1리마을회관,126.8126167,37.7877333
229000061,50015,위전2리,126.7870167,37.7943167
229002814,30608,방호벽,126.7862667,37.79275
229001402,31541,예비군훈련장,126.7830667,37.7912667
229001401,31540,서울기계,126.7795,37.78735
277103935,00000,차량대기(미정차),126.7913667,37.7954667
229001068,31348,월롱역(마을),126.7919,37.7967333
229000821,50184,광법사,126.7681167,37.8236833
229000822,50185,광법사,126.7684333,37.8242167
229001146,31830,덕은2리교차로,126.7651667,37.82255
229002362,31000,운정역,126.7678,37.7253
229000716,31115,황룡과선교,126.7656167,37.7217167
229000149,50081,우림타운.청소년자유공간,126.7695667,37.7189667
229000151,50083,동보하임,126.7718,37.7187
229000153,50085,예일아트빌,126.77425,37.7192167
229001804,50094,그랑시안,126.7738167,37.7170167
229000155,50087,하우개7차,126.774,37.7143
229000157,50089,하우개포르테,126.7726667,37.7131333
229000159,50091,서미힐테라스,126.7716667,37.7116833
229000976,30881,하우개마을,126.7702,37.71055
