station_id,arsid,station_name,x,y
218000429,57045,선진운수원당차고지.원신4통입구,126.8505010682,37.6703681118
115000916,16156,영인운수.차고지,126.8179353333,37.5453351183
113000519,14638,서울월드컵경기장(마포농수산물시장),126.89647,37.566631
124000488,25601,고덕온빛채아파트,127.170216,37.563645
118000622,00005,한강버스.여의도선착장,126.934607,37.52901
117900227,18756,서울시립금천청소년센터,126.915964,37.448241
101000338,02247,청계광장,126.978207,37.569011
122000755,23548,수서역,127.100588,37.488469
227000370,28604,하남시위례도서관,127.1479321127,37.4815978786
122000756,23451,한강버스압구정선착장A,127.019564,37.527273
207000616,61110,현대힐스테이트아파트,127.0410542996,37.7551938847
116900281,17504,개봉역.림괄아파트,126.8586839524,37.4938820371
115900245,16532,다솔마을,126.816664,37.555154
108000382,09255,영신여객차고지(우이동종점),127.011523,37.662868
108000367,09307,삼각산119안전센터,127.015178,37.619548
103900150,04505,옥수역.한강버스선착장,127.016845,37.541382
108900250,09920,두산위브아파트,127.0154198988,37.6190948303
206000498,07476,구미동차고지앞,127.1060443196,37.342266288
206000335,47172,구미동차고지,127.105827697,37.3419829277
110000183,11283,석계역1번출구.A,127.065197,37.61493
110000191,11291,청백아파트1단지,127.052187,37.635412
219000679,36349,가좌동종점,126.7222248891,37.6948510445
100000180,01278,상명대정문,126.955143,37.601417
218000689,35205,도래울마을1단지,126.8738197594,37.6370785516
207000465,61101,민락교,127.1177790331,37.7470930126
207000477,61504,수락리버시티1단지정문,127.0531388583,37.6902369173
229001344,63638,책향기마을10단지11단지,126.7191818857,37.7244442809
110900074,11577,보람사거리,127.0670671762,37.6643687096
112900002,13510,삼성빌라,126.933839,37.5956
112900003,13509,뜨란채아파트101동,126.9587733457,37.565837009
112900004,13508,궁동근린공원입구,126.9241991219,37.5695765271
112900005,13506,두산아파트,126.949261098,37.5591201611
112900007,13503,풍진베이스타운.안산자락길입구,126.943324,37.582426
112900116,13501,홍은동국민주택,126.949851,37.605675
112900141,13891,홍은2동주민센터,126.9344518005,37.5804137793
112900157,13934,뜨란채아파트101동,126.958513127,37.5659098551
112900180,13507,북아현삼거리,126.9529748039,37.5648050703
112900199,13589,가산빌라,126.9360670682,37.584882269
112900205,13505,개미마을,126.9539148251,37.589797675
112900218,13502,백련사,126.9285294071,37.5848355947
112900227,13500,정원슈퍼,126.9317244197,37.5864360186
113900112,14765,청암대,126.9478810865,37.5358265963
113900215,14987,월드컵파크7단지,126.879876,37.580411
113900230,14989,신촌역,126.935896,37.554288
113900249,14979,신촌역,126.9359751517,37.5546992456
113900260,14492,마포16번종점,126.8988594191,37.5608656017
113900284,14495,망원유수지.마포구민체육센터,126.8985925441,37.5564968722
113900285,14496,양화진성지,126.9119307997,37.5456403732
114900082,15501,강서보건소.9호선등촌역,126.8680475339,37.5490380694
114900097,15596,신정이펜하우스1단지,126.828095,37.515057
113900315,14612,상암월드컵파크6.7단지,126.8806237964,37.5810587094
117900193,18857,산기슭공원,126.906723,37.463855
116900094,17474,대림역4번출구,126.894201,37.494421
116900095,17475,동아1차아파트105동,126.882003406,37.5100830194
116900096,17476,오류동역.시장입구,126.843812,37.493467
116900097,17479,개봉역,126.8581281453,37.495033642
116900106,17477,개봉한진아파트.기점,126.8520772506,37.4860467262
116900107,17478,개봉역,126.8586855509,37.4951118049
116900122,17960,구로1동주민센터.연예인APT,126.8761587458,37.4929561503
107900246,08460,한신113동앞,127.0085997586,37.5943426813
107900248,08458,삼선푸르지오APT앞,127.013573,37.585159
107900256,08459,한성대정문,127.0112286496,37.5825625217
116900161,17909,신도림역2번출구,126.891884,37.507635
107900272,08456,정릉2동주민센터,127.0110779295,37.6046085645
107900273,08455,산림초소,126.9979440805,37.6139199881
107900278,08454,정릉4동종점,127.0101775182,37.6129436918
107900280,08457,성신여대입구역3번출구,127.0164516544,37.5922918719
110000100,11200,상계현대2차아파트,127.0509549057,37.6717178437
114000190,15293,신월동우성상가,126.833838,37.52179
114000197,15301,서울과학수사연구소.고강동종점,126.8257794501,37.5234552209
120000412,21851,봉천역,126.9417119782,37.4833341181
122000723,23801,코엑스도심공항,127.058892,37.509275
225000180,40619,군포공영차고지,126.9253683059,37.3319224125
120000173,21275,제2공학관,126.9520772668,37.4487952024
121000521,22813,서울교육대앞,127.014509,37.487895
108000014,09102,우이동도선사입구.북한산우이역,127.012719,37.662647
108000016,09104,우이동성원아파트,127.013357,37.662045
111000299,12390,구산동사거리,126.9122339199,37.6142712329
123000586,24460,서울버스종점,127.1369279275,37.4806082049
109000179,10265,창동역1번출구(도봉방면),127.0499897686,37.6539743778
110000111,11211,노원역1번출구,127.063365,37.656202
115000321,16435,개화역광역환승센터,126.797978,37.57822
117900113,18511,독산역,126.889226261,37.4670001721
117900119,18504,벽산3단지,126.917506,37.453382
117900120,18502,독산한신코아.한신아파트,126.8877099959,37.4565792288
117900121,18501,시흥1동공영주차장.금천노인종합복지관,126.897101,37.451425
123000198,24288,남한산성입구,127.157155,37.490972
123000209,24299,마천사거리,127.1466290856,37.4985293494
122000337,23449,일원동한솔아파트,127.079314,37.482544
124000344,25341,강동공영차고지,127.174627,37.564251
117900130,18856,난곡중학교,126.911018,37.477083
117900140,18503,가산디지털단지역,126.882956,37.481315
114000271,15378,양천공영차고지,126.837646,37.508701
120000109,21211,신림복지관앞,126.9196773902,37.4652824875
115000039,16135,가양역7번출구.마포중고교,126.8542038866,37.5589275113
219000698,36299,설문동,126.7906902109,37.7163063837
103900142,04502,대우아파트관리실,127.019985,37.546215
102900010,03500,하얏트호텔,126.9969932623,37.5406603781
103900211,04836,청계현대아파트,127.0430256561,37.5701654913
106900019,07501,중화동종점,127.082531829,37.6000603766
106900021,07500,진로아파트앞.종점,127.1019812378,37.5876453629
108900004,09893,현대백화점.E마트.빅토리아호텔,127.0305163924,37.6104099192
108900017,09873,강북보건소앞.번2동주민센터,127.0376226365,37.6316563508
108900022,09505,본원정사,127.0063793815,37.6381013089
108900151,09506,아카데미하우스.통일교육원,127.0020125009,37.6420400906
108900152,09504,빨래골,127.010183,37.627439
108900153,09503,영암마트,127.0303510091,37.6289011321
108900154,09502,번동초교.솔그린APT.하나은행,127.0395643313,37.6289921152
108900158,09501,미송경로당,127.0127201301,37.6241772665
112000118,13201,서대문문화체육회관입구,126.9353906921,37.5814081994
112000122,13205,연희파크푸르지오앞,126.9280833227,37.5757480189
119900068,20521,상도4동성문교회.상도어울마당,126.940108,37.499156
120000043,21144,신성초등학교,126.937427,37.471078
119900073,20513,신대방삼거리역,126.9281819736,37.4999673048
119900075,20511,이수역,126.9806261973,37.4850014413
119900076,20510,행복유치원,126.9408686105,37.4961660043
119900077,20509,대림현대아파트.사당3동주민센터,126.9724840951,37.4861568443
119900078,20507,사자암,126.9363189798,37.4937689308
119900080,20505,달마사.흑석어린이집,126.960569,37.500332
119900081,20504,자이아파트정문앞,126.9627803005,37.4891368419
119900082,20503,삼성래미안.롯데캐슬,126.97115,37.489628
119900083,20500,사당역10번출구,126.9815810731,37.4786874149
119900086,20917,동양아파트.달마사,126.9598585367,37.4995634362
119900156,20508,노들역.노량진교회,126.954474,37.512428
105000472,04781,왕십리역,127.036979,37.561097
119900256,20502,극동상가,126.9740958456,37.491687286
106000469,07462,중랑공영차고지삼거리,127.104668,37.612974
119900298,20885,달마사,126.960694,37.499535
121900258,22937,이수역2번출구,126.98242,37.48721
113000180,14271,월드컵파크7단지,126.8784199476,37.5811497135
121900300,22099,서울추모공원,127.04288117,37.4542683928
121900307,22655,호반써밋서초파크뷰,127.0240810088,37.4595010532
121900313,22526,서초더샵포레,127.0636983185,37.4547100295
122900035,23532,서울의료원후문,127.0670297734,37.512854221
122900052,23533,구룡마을,127.061071,37.476907
122900065,23597,강남우체국,127.07827,37.493332
122900074,23995,리엔파크4단지.강남데시앙파크,127.101871,37.461224
122900078,23946,세곡푸르지오,127.094527,37.466836
